column_name,count,mean,std,min,1%,5%,10%,25%,50%,75%,90%,95%,99%,max
time_period,437.0,2015.908466819222,3.0659190043465068,2011.0,2011.0,2011.0,2012.0,2013.0,2016.0,2019.0,2020.0,2021.0,2021.0,2021.0
breedingsows_gte50kg_dec_thsdhd,423.0,1629.5670685579184,3604.7231327444615,1.5,2.0,3.91,11.530000000000001,44.28,145.53,909.05,10243.924000000003,11893.923999999997,12669.097799999996,13258.54
breedingsows_gte50kg_jun_thsdhd,160.0,791.1601874999999,669.4511755776924,2.92,127.9788,142.1405,147.572,273.9125,507.0,1086.0,1927.7699999999995,2358.3214999999996,2544.7252,2663.13
pigs_20to50kg_dec_thsdhd,423.0,4415.375390070922,9822.517799440879,4.6,5.528599999999999,10.4,34.002,97.155,380.64,1774.0,27409.390000000003,32761.413999999997,34160.9724,34572.0
pigs_20to50kg_jun_thsdhd,160.0,2144.0175625,1837.1152748782197,7.6,312.3902,337.631,411.002,747.6850000000001,1557.6950000000002,3285.0,5351.88,5862.556499999996,7214.408899999999,7410.93
pigs_50to80kg_dec_thsdhd,415.0,3703.9096867469852,8159.560286264521,0.79,1.1,8.154,19.352000000000004,71.19,312.05,1882.0,23081.314000000006,26866.896999999997,27666.756999999998,28061.65
pigs_50to80kg_jun_thsdhd,160.0,1785.3805624999998,1581.0576733179416,0.0,221.4864,244.409,298.871,534.9575,1333.165,2373.25,4790.1579999999985,5448.808499999999,5785.625,6440.03
pigs_80to110kg_dec_thsdhd,413.0,3293.6278934624665,7257.326727484522,0.93,2.024,6.4,16.03,59.45,250.38,1480.46,20300.84,23896.604,24549.542,24923.49
pigs_80to110kg_jun_thsdhd,160.0,1496.852125,1555.4932955185004,23.2,198.03930000000003,224.151,240.48600000000002,429.7225,689.5,1744.875,4759.32,5225.518499999999,5548.7876,5916.27
pigs_gte110kg_dec_thsdhd,413.0,1148.082808716707,2512.39352665965,0.31,0.48880000000000007,1.1700000000000002,3.32,16.44,59.15,598.0,6612.722000000002,8045.504,9294.277199999999,10163.07
pigs_gte110kg_jun_thsdhd,160.0,451.63743750000015,594.7130693943815,0.0,6.0,6.0,11.523,78.54,171.55,581.0,1144.955,2169.812499999999,2334.2789999999995,2370.23
pigs_lt20kg_dec_thsdhd,423.0,5570.172080378247,12359.613051827442,4.02,5.922000000000001,8.591,16.864,124.45,481.93,2811.895,35787.26400000001,40708.274999999994,41876.7946,42743.4
pigs_lt20kg_jun_thsdhd,160.0,2866.1353124999996,2631.079530874364,0.0,364.73900000000003,384.6655,445.206,744.4125,1515.0,4804.25,7694.730999999999,8176.464499999999,8853.9835,9044.87
sl_pigmeat_thsdhd,390.0,35219.296128205126,77040.02622243515,0.0,0.3747000000000001,53.5355,82.91700000000002,533.4875,2643.085,16416.575,218412.44500000004,248097.94749999995,256286.2838,259316.58
sl_pigmeat_thsdtonne,391.0,3199.259130434784,7012.958300880263,0.0,0.0,4.135,6.79,42.510000000000005,238.34,1568.415,20210.73,22626.18,23571.278000000002,23846.37
piglets_live_priceper100kg_euros,219.0,220.59337899543388,66.0053058507922,83.4,100.64519999999999,130.483,146.58,179.41,212.14,248.97,296.28000000000014,368.419,431.5534,443.98
pigs_grade1_carcass_priceper100kg_euros,95.0,164.508,19.946311587796046,121.5,124.884,134.863,139.358,149.95,164.0,177.755,189.56400000000002,197.279,209.047,210.41
pigs_grade2_carcass_priceper100kg_euros,105.0,163.7123809523809,29.97316650977522,103.0,105.0796,118.642,124.97399999999999,140.65,164.44,183.6,200.64000000000004,218.21,236.64999999999992,237.0
pigs_light_live_priceper100kg_euros,165.0,136.37406060606062,37.135348387679805,84.55,88.14160000000001,94.92399999999999,103.056,114.44,125.1,138.59,207.43599999999998,212.94399999999996,235.2295999999995,261.67
electricity_priceper100kwh_euros,131.0,12.548015267175566,3.4072509604455945,5.72,6.640000000000001,7.845,8.2,9.795,11.89,15.28,16.56,18.564999999999998,20.803999999999995,22.6
dieseloil_priceper100litres_euros,202.0,93.5384653465347,26.416905809698733,37.6,38.748000000000005,48.4255,57.895,73.16499999999999,93.3,112.4175,128.23600000000002,137.24300000000002,146.7024,159.07
